image_path,similar_images,label,features
data/uob_image_set/15416618/15416618_1.jpg,['data/uob_image_set/15416618/15416618_0.jpg'],15416618,"{'mean': 139.9902396301849, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15416618/15416618_0.jpg,['data/uob_image_set/15416618/15416618_1.jpg'],15416618,"{'mean': 228.1876371814093, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14801212/14801212_0.jpg,"['data/uob_image_set/14801212/14801212_3.jpg', 'data/uob_image_set/14801212/14801212_1.jpg', 'data/uob_image_set/14801212/14801212_2.jpg']",14801212,"{'mean': 214.37778335832084, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14801212/14801212_1.jpg,"['data/uob_image_set/14801212/14801212_3.jpg', 'data/uob_image_set/14801212/14801212_0.jpg', 'data/uob_image_set/14801212/14801212_2.jpg']",14801212,"{'mean': 223.7980099950025, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14801212/14801212_3.jpg,"['data/uob_image_set/14801212/14801212_0.jpg', 'data/uob_image_set/14801212/14801212_1.jpg', 'data/uob_image_set/14801212/14801212_2.jpg']",14801212,"{'mean': 201.38899650174912, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14801212/14801212_2.jpg,"['data/uob_image_set/14801212/14801212_3.jpg', 'data/uob_image_set/14801212/14801212_0.jpg', 'data/uob_image_set/14801212/14801212_1.jpg']",14801212,"{'mean': 222.2137916041979, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15374206/15374206_3.jpg,"['data/uob_image_set/15374206/15374206_1.jpg', 'data/uob_image_set/15374206/15374206_2.jpg', 'data/uob_image_set/15374206/15374206_4.jpg', 'data/uob_image_set/15374206/15374206_0.jpg']",15374206,"{'mean': 202.2041231884058, 'mode_red': 236, 'mode_green': 235, 'mode_blue': 233}"
data/uob_image_set/15374206/15374206_2.jpg,"['data/uob_image_set/15374206/15374206_1.jpg', 'data/uob_image_set/15374206/15374206_4.jpg', 'data/uob_image_set/15374206/15374206_3.jpg', 'data/uob_image_set/15374206/15374206_0.jpg']",15374206,"{'mean': 194.25596901549224, 'mode_red': 242, 'mode_green': 241, 'mode_blue': 238}"
data/uob_image_set/15374206/15374206_0.jpg,"['data/uob_image_set/15374206/15374206_1.jpg', 'data/uob_image_set/15374206/15374206_2.jpg', 'data/uob_image_set/15374206/15374206_3.jpg', 'data/uob_image_set/15374206/15374206_4.jpg']",15374206,"{'mean': 141.11494527736133, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15374206/15374206_1.jpg,"['data/uob_image_set/15374206/15374206_3.jpg', 'data/uob_image_set/15374206/15374206_2.jpg', 'data/uob_image_set/15374206/15374206_4.jpg', 'data/uob_image_set/15374206/15374206_0.jpg']",15374206,"{'mean': 196.10453823088457, 'mode_red': 242, 'mode_green': 241, 'mode_blue': 238}"
data/uob_image_set/15374206/15374206_4.jpg,"['data/uob_image_set/15374206/15374206_1.jpg', 'data/uob_image_set/15374206/15374206_2.jpg', 'data/uob_image_set/15374206/15374206_3.jpg', 'data/uob_image_set/15374206/15374206_0.jpg']",15374206,"{'mean': 76.72256471764118, 'mode_red': 23, 'mode_green': 11, 'mode_blue': 67}"
data/uob_image_set/15634920/15634920_4.jpg,"['data/uob_image_set/15634920/15634920_2.jpg', 'data/uob_image_set/15634920/15634920_0.jpg', 'data/uob_image_set/15634920/15634920_1.jpg', 'data/uob_image_set/15634920/15634920_3.jpg']",15634920,"{'mean': 188.1834492753623, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15634920/15634920_3.jpg,"['data/uob_image_set/15634920/15634920_2.jpg', 'data/uob_image_set/15634920/15634920_0.jpg', 'data/uob_image_set/15634920/15634920_1.jpg', 'data/uob_image_set/15634920/15634920_4.jpg']",15634920,"{'mean': 84.322019990005, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15634920/15634920_0.jpg,"['data/uob_image_set/15634920/15634920_2.jpg', 'data/uob_image_set/15634920/15634920_3.jpg', 'data/uob_image_set/15634920/15634920_1.jpg', 'data/uob_image_set/15634920/15634920_4.jpg']",15634920,"{'mean': 152.69925062468766, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15634920/15634920_1.jpg,"['data/uob_image_set/15634920/15634920_2.jpg', 'data/uob_image_set/15634920/15634920_0.jpg', 'data/uob_image_set/15634920/15634920_3.jpg', 'data/uob_image_set/15634920/15634920_4.jpg']",15634920,"{'mean': 199.73602648675663, 'mode_red': 241, 'mode_green': 240, 'mode_blue': 239}"
data/uob_image_set/15634920/15634920_2.jpg,"['data/uob_image_set/15634920/15634920_0.jpg', 'data/uob_image_set/15634920/15634920_1.jpg', 'data/uob_image_set/15634920/15634920_3.jpg', 'data/uob_image_set/15634920/15634920_4.jpg']",15634920,"{'mean': 177.94133333333335, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15780900/15780900_0.jpg,"['data/uob_image_set/15780900/15780900_3.jpg', 'data/uob_image_set/15780900/15780900_2.jpg', 'data/uob_image_set/15780900/15780900_1.jpg']",15780900,"{'mean': 218.3882816091954, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15780900/15780900_3.jpg,"['data/uob_image_set/15780900/15780900_0.jpg', 'data/uob_image_set/15780900/15780900_1.jpg', 'data/uob_image_set/15780900/15780900_2.jpg']",15780900,"{'mean': 241.2177263868066, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15780900/15780900_1.jpg,"['data/uob_image_set/15780900/15780900_3.jpg', 'data/uob_image_set/15780900/15780900_0.jpg', 'data/uob_image_set/15780900/15780900_2.jpg']",15780900,"{'mean': 223.96325312343828, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15780900/15780900_2.jpg,"['data/uob_image_set/15780900/15780900_3.jpg', 'data/uob_image_set/15780900/15780900_0.jpg', 'data/uob_image_set/15780900/15780900_1.jpg']",15780900,"{'mean': 229.38840729635183, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15866028/15866028_1.jpg,"['data/uob_image_set/15866028/15866028_3.jpg', 'data/uob_image_set/15866028/15866028_4.jpg', 'data/uob_image_set/15866028/15866028_0.jpg', 'data/uob_image_set/15866028/15866028_2.jpg']",15866028,"{'mean': 190.55204947526238, 'mode_red': 239, 'mode_green': 238, 'mode_blue': 236}"
data/uob_image_set/15866028/15866028_4.jpg,"['data/uob_image_set/15866028/15866028_3.jpg', 'data/uob_image_set/15866028/15866028_1.jpg', 'data/uob_image_set/15866028/15866028_0.jpg', 'data/uob_image_set/15866028/15866028_2.jpg']",15866028,"{'mean': 49.221734632683656, 'mode_red': 15, 'mode_green': 23, 'mode_blue': 28}"
data/uob_image_set/15866028/15866028_2.jpg,"['data/uob_image_set/15866028/15866028_3.jpg', 'data/uob_image_set/15866028/15866028_4.jpg', 'data/uob_image_set/15866028/15866028_0.jpg', 'data/uob_image_set/15866028/15866028_1.jpg']",15866028,"{'mean': 141.44644352823587, 'mode_red': 247, 'mode_green': 244, 'mode_blue': 246}"
data/uob_image_set/15866028/15866028_0.jpg,"['data/uob_image_set/15866028/15866028_3.jpg', 'data/uob_image_set/15866028/15866028_4.jpg', 'data/uob_image_set/15866028/15866028_1.jpg', 'data/uob_image_set/15866028/15866028_2.jpg']",15866028,"{'mean': 74.20766491754122, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15866028/15866028_3.jpg,"['data/uob_image_set/15866028/15866028_1.jpg', 'data/uob_image_set/15866028/15866028_4.jpg', 'data/uob_image_set/15866028/15866028_0.jpg', 'data/uob_image_set/15866028/15866028_2.jpg']",15866028,"{'mean': 123.93691429285357, 'mode_red': 246, 'mode_green': 244, 'mode_blue': 245}"
data/uob_image_set/15831728/15831728_2.jpg,"['data/uob_image_set/15831728/15831728_0.jpg', 'data/uob_image_set/15831728/15831728_3.jpg', 'data/uob_image_set/15831728/15831728_1.jpg', 'data/uob_image_set/15831728/15831728_4.jpg']",15831728,"{'mean': 131.52225912043977, 'mode_red': 247, 'mode_green': 245, 'mode_blue': 246}"
data/uob_image_set/15831728/15831728_4.jpg,"['data/uob_image_set/15831728/15831728_0.jpg', 'data/uob_image_set/15831728/15831728_3.jpg', 'data/uob_image_set/15831728/15831728_2.jpg', 'data/uob_image_set/15831728/15831728_1.jpg']",15831728,"{'mean': 29.04125912043978, 'mode_red': 28, 'mode_green': 26, 'mode_blue': 26}"
data/uob_image_set/15831728/15831728_1.jpg,"['data/uob_image_set/15831728/15831728_0.jpg', 'data/uob_image_set/15831728/15831728_3.jpg', 'data/uob_image_set/15831728/15831728_2.jpg', 'data/uob_image_set/15831728/15831728_4.jpg']",15831728,"{'mean': 176.17618465767117, 'mode_red': 239, 'mode_green': 236, 'mode_blue': 234}"
data/uob_image_set/15831728/15831728_3.jpg,"['data/uob_image_set/15831728/15831728_0.jpg', 'data/uob_image_set/15831728/15831728_4.jpg', 'data/uob_image_set/15831728/15831728_2.jpg', 'data/uob_image_set/15831728/15831728_1.jpg']",15831728,"{'mean': 112.37323013493253, 'mode_red': 246, 'mode_green': 244, 'mode_blue': 245}"
data/uob_image_set/15831728/15831728_0.jpg,"['data/uob_image_set/15831728/15831728_3.jpg', 'data/uob_image_set/15831728/15831728_2.jpg', 'data/uob_image_set/15831728/15831728_1.jpg', 'data/uob_image_set/15831728/15831728_4.jpg']",15831728,"{'mean': 98.59166166916542, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/12522477/12522477_0.jpg,"['data/uob_image_set/12522477/12522477_2.jpg', 'data/uob_image_set/12522477/12522477_3.jpg', 'data/uob_image_set/12522477/12522477_1.jpg']",12522477,"{'mean': 233.22406646676663, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/12522477/12522477_2.jpg,"['data/uob_image_set/12522477/12522477_3.jpg', 'data/uob_image_set/12522477/12522477_0.jpg', 'data/uob_image_set/12522477/12522477_1.jpg']",12522477,"{'mean': 221.41615792103948, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/12522477/12522477_1.jpg,"['data/uob_image_set/12522477/12522477_3.jpg', 'data/uob_image_set/12522477/12522477_0.jpg', 'data/uob_image_set/12522477/12522477_2.jpg']",12522477,"{'mean': 78.6345992003998, 'mode_red': 29, 'mode_green': 28, 'mode_blue': 26}"
data/uob_image_set/12522477/12522477_3.jpg,"['data/uob_image_set/12522477/12522477_2.jpg', 'data/uob_image_set/12522477/12522477_0.jpg', 'data/uob_image_set/12522477/12522477_1.jpg']",12522477,"{'mean': 176.5177003998001, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14426856/14426856_0.jpg,"['data/uob_image_set/14426856/14426856_2.jpg', 'data/uob_image_set/14426856/14426856_1.jpg']",14426856,"{'mean': 225.52496126936532, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14426856/14426856_1.jpg,"['data/uob_image_set/14426856/14426856_0.jpg', 'data/uob_image_set/14426856/14426856_2.jpg']",14426856,"{'mean': 213.15107871064467, 'mode_red': 231, 'mode_green': 231, 'mode_blue': 231}"
data/uob_image_set/14426856/14426856_2.jpg,"['data/uob_image_set/14426856/14426856_0.jpg', 'data/uob_image_set/14426856/14426856_1.jpg']",14426856,"{'mean': 176.5076296851574, 'mode_red': 193, 'mode_green': 191, 'mode_blue': 190}"
data/uob_image_set/16356277/16356277_4.jpg,"['data/uob_image_set/16356277/16356277_2.jpg', 'data/uob_image_set/16356277/16356277_1.jpg', 'data/uob_image_set/16356277/16356277_0.jpg', 'data/uob_image_set/16356277/16356277_3.jpg']",16356277,"{'mean': 125.63884332833584, 'mode_red': 255, 'mode_green': 234, 'mode_blue': 0}"
data/uob_image_set/16356277/16356277_3.jpg,"['data/uob_image_set/16356277/16356277_4.jpg', 'data/uob_image_set/16356277/16356277_2.jpg', 'data/uob_image_set/16356277/16356277_1.jpg', 'data/uob_image_set/16356277/16356277_0.jpg']",16356277,"{'mean': 207.40058745627186, 'mode_red': 239, 'mode_green': 238, 'mode_blue': 236}"
data/uob_image_set/16356277/16356277_0.jpg,"['data/uob_image_set/16356277/16356277_4.jpg', 'data/uob_image_set/16356277/16356277_2.jpg', 'data/uob_image_set/16356277/16356277_1.jpg', 'data/uob_image_set/16356277/16356277_3.jpg']",16356277,"{'mean': 210.72289755122438, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/16356277/16356277_2.jpg,"['data/uob_image_set/16356277/16356277_4.jpg', 'data/uob_image_set/16356277/16356277_1.jpg', 'data/uob_image_set/16356277/16356277_0.jpg', 'data/uob_image_set/16356277/16356277_3.jpg']",16356277,"{'mean': 209.91966391804098, 'mode_red': 239, 'mode_green': 238, 'mode_blue': 236}"
data/uob_image_set/16356277/16356277_1.jpg,"['data/uob_image_set/16356277/16356277_4.jpg', 'data/uob_image_set/16356277/16356277_2.jpg', 'data/uob_image_set/16356277/16356277_0.jpg', 'data/uob_image_set/16356277/16356277_3.jpg']",16356277,"{'mean': 198.13647426286857, 'mode_red': 239, 'mode_green': 236, 'mode_blue': 246}"
data/uob_image_set/15134093/15134093_0.jpg,"['data/uob_image_set/15134093/15134093_3.jpg', 'data/uob_image_set/15134093/15134093_1.jpg', 'data/uob_image_set/15134093/15134093_2.jpg']",15134093,"{'mean': 242.88938930534732, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15134093/15134093_3.jpg,"['data/uob_image_set/15134093/15134093_0.jpg', 'data/uob_image_set/15134093/15134093_1.jpg', 'data/uob_image_set/15134093/15134093_2.jpg']",15134093,"{'mean': 236.93538505747125, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15134093/15134093_2.jpg,"['data/uob_image_set/15134093/15134093_3.jpg', 'data/uob_image_set/15134093/15134093_1.jpg', 'data/uob_image_set/15134093/15134093_0.jpg']",15134093,"{'mean': 242.91875062468765, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15134093/15134093_1.jpg,"['data/uob_image_set/15134093/15134093_0.jpg', 'data/uob_image_set/15134093/15134093_3.jpg', 'data/uob_image_set/15134093/15134093_2.jpg']",15134093,"{'mean': 244.69581809095453, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15815232/15815232_3.jpg,"['data/uob_image_set/15815232/15815232_0.jpg', 'data/uob_image_set/15815232/15815232_1.jpg', 'data/uob_image_set/15815232/15815232_4.jpg', 'data/uob_image_set/15815232/15815232_2.jpg']",15815232,"{'mean': 187.54027061469264, 'mode_red': 239, 'mode_green': 237, 'mode_blue': 246}"
data/uob_image_set/15815232/15815232_2.jpg,"['data/uob_image_set/15815232/15815232_0.jpg', 'data/uob_image_set/15815232/15815232_3.jpg', 'data/uob_image_set/15815232/15815232_1.jpg', 'data/uob_image_set/15815232/15815232_4.jpg']",15815232,"{'mean': 191.53858295852075, 'mode_red': 239, 'mode_green': 237, 'mode_blue': 242}"
data/uob_image_set/15815232/15815232_4.jpg,"['data/uob_image_set/15815232/15815232_0.jpg', 'data/uob_image_set/15815232/15815232_3.jpg', 'data/uob_image_set/15815232/15815232_1.jpg', 'data/uob_image_set/15815232/15815232_2.jpg']",15815232,"{'mean': 36.32057046476761, 'mode_red': 33, 'mode_green': 38, 'mode_blue': 39}"
data/uob_image_set/15815232/15815232_0.jpg,"['data/uob_image_set/15815232/15815232_2.jpg', 'data/uob_image_set/15815232/15815232_3.jpg', 'data/uob_image_set/15815232/15815232_1.jpg', 'data/uob_image_set/15815232/15815232_4.jpg']",15815232,"{'mean': 140.50301024487757, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15815232/15815232_1.jpg,"['data/uob_image_set/15815232/15815232_0.jpg', 'data/uob_image_set/15815232/15815232_3.jpg', 'data/uob_image_set/15815232/15815232_4.jpg', 'data/uob_image_set/15815232/15815232_2.jpg']",15815232,"{'mean': 190.04327136431783, 'mode_red': 239, 'mode_green': 237, 'mode_blue': 242}"
data/uob_image_set/14786767/14786767_1.jpg,"['data/uob_image_set/14786767/14786767_2.jpg', 'data/uob_image_set/14786767/14786767_0.jpg', 'data/uob_image_set/14786767/14786767_4.jpg', 'data/uob_image_set/14786767/14786767_3.jpg']",14786767,"{'mean': 225.5365419790105, 'mode_red': 242, 'mode_green': 240, 'mode_blue': 244}"
data/uob_image_set/14786767/14786767_2.jpg,"['data/uob_image_set/14786767/14786767_1.jpg', 'data/uob_image_set/14786767/14786767_0.jpg', 'data/uob_image_set/14786767/14786767_4.jpg', 'data/uob_image_set/14786767/14786767_3.jpg']",14786767,"{'mean': 222.15879585207395, 'mode_red': 242, 'mode_green': 241, 'mode_blue': 239}"
data/uob_image_set/14786767/14786767_3.jpg,"['data/uob_image_set/14786767/14786767_2.jpg', 'data/uob_image_set/14786767/14786767_1.jpg', 'data/uob_image_set/14786767/14786767_0.jpg', 'data/uob_image_set/14786767/14786767_4.jpg']",14786767,"{'mean': 222.62756846576713, 'mode_red': 242, 'mode_green': 241, 'mode_blue': 239}"
data/uob_image_set/14786767/14786767_0.jpg,"['data/uob_image_set/14786767/14786767_2.jpg', 'data/uob_image_set/14786767/14786767_1.jpg', 'data/uob_image_set/14786767/14786767_4.jpg', 'data/uob_image_set/14786767/14786767_3.jpg']",14786767,"{'mean': 246.7792556221889, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14786767/14786767_4.jpg,"['data/uob_image_set/14786767/14786767_2.jpg', 'data/uob_image_set/14786767/14786767_1.jpg', 'data/uob_image_set/14786767/14786767_0.jpg', 'data/uob_image_set/14786767/14786767_3.jpg']",14786767,"{'mean': 234.04448700649675, 'mode_red': 241, 'mode_green': 241, 'mode_blue': 241}"
data/uob_image_set/14721992/14721992_2.jpg,"['data/uob_image_set/14721992/14721992_1.jpg', 'data/uob_image_set/14721992/14721992_3.jpg', 'data/uob_image_set/14721992/14721992_0.jpg']",14721992,"{'mean': 225.61344977511246, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14721992/14721992_1.jpg,"['data/uob_image_set/14721992/14721992_3.jpg', 'data/uob_image_set/14721992/14721992_2.jpg', 'data/uob_image_set/14721992/14721992_0.jpg']",14721992,"{'mean': 225.1072376311844, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14721992/14721992_0.jpg,"['data/uob_image_set/14721992/14721992_1.jpg', 'data/uob_image_set/14721992/14721992_3.jpg', 'data/uob_image_set/14721992/14721992_2.jpg']",14721992,"{'mean': 222.53416416791603, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14721992/14721992_3.jpg,"['data/uob_image_set/14721992/14721992_1.jpg', 'data/uob_image_set/14721992/14721992_2.jpg', 'data/uob_image_set/14721992/14721992_0.jpg']",14721992,"{'mean': 216.644824087956, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15021904/15021904_1.jpg,"['data/uob_image_set/15021904/15021904_0.jpg', 'data/uob_image_set/15021904/15021904_4.jpg', 'data/uob_image_set/15021904/15021904_2.jpg', 'data/uob_image_set/15021904/15021904_3.jpg']",15021904,"{'mean': 190.4125952023988, 'mode_red': 237, 'mode_green': 235, 'mode_blue': 234}"
data/uob_image_set/15021904/15021904_2.jpg,"['data/uob_image_set/15021904/15021904_0.jpg', 'data/uob_image_set/15021904/15021904_4.jpg', 'data/uob_image_set/15021904/15021904_3.jpg', 'data/uob_image_set/15021904/15021904_1.jpg']",15021904,"{'mean': 189.98345027486258, 'mode_red': 238, 'mode_green': 235, 'mode_blue': 235}"
data/uob_image_set/15021904/15021904_0.jpg,"['data/uob_image_set/15021904/15021904_4.jpg', 'data/uob_image_set/15021904/15021904_2.jpg', 'data/uob_image_set/15021904/15021904_3.jpg', 'data/uob_image_set/15021904/15021904_1.jpg']",15021904,"{'mean': 185.25305047476263, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15021904/15021904_3.jpg,"['data/uob_image_set/15021904/15021904_0.jpg', 'data/uob_image_set/15021904/15021904_4.jpg', 'data/uob_image_set/15021904/15021904_2.jpg', 'data/uob_image_set/15021904/15021904_1.jpg']",15021904,"{'mean': 187.72018540729636, 'mode_red': 238, 'mode_green': 235, 'mode_blue': 235}"
data/uob_image_set/15021904/15021904_4.jpg,"['data/uob_image_set/15021904/15021904_0.jpg', 'data/uob_image_set/15021904/15021904_2.jpg', 'data/uob_image_set/15021904/15021904_3.jpg', 'data/uob_image_set/15021904/15021904_1.jpg']",15021904,"{'mean': 89.05488655672164, 'mode_red': 255, 'mode_green': 0, 'mode_blue': 0}"
data/uob_image_set/13443610/13443610_2.jpg,"['data/uob_image_set/13443610/13443610_0.jpg', 'data/uob_image_set/13443610/13443610_3.jpg', 'data/uob_image_set/13443610/13443610_1.jpg']",13443610,"{'mean': 210.6888728135932, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/13443610/13443610_0.jpg,"['data/uob_image_set/13443610/13443610_3.jpg', 'data/uob_image_set/13443610/13443610_2.jpg', 'data/uob_image_set/13443610/13443610_1.jpg']",13443610,"{'mean': 207.2332196401799, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/13443610/13443610_3.jpg,"['data/uob_image_set/13443610/13443610_0.jpg', 'data/uob_image_set/13443610/13443610_2.jpg', 'data/uob_image_set/13443610/13443610_1.jpg']",13443610,"{'mean': 221.365535982009, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/13443610/13443610_1.jpg,"['data/uob_image_set/13443610/13443610_3.jpg', 'data/uob_image_set/13443610/13443610_2.jpg', 'data/uob_image_set/13443610/13443610_0.jpg']",13443610,"{'mean': 219.43609570214892, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15621564/15621564_3.jpg,"['data/uob_image_set/15621564/15621564_0.jpg', 'data/uob_image_set/15621564/15621564_4.jpg', 'data/uob_image_set/15621564/15621564_1.jpg', 'data/uob_image_set/15621564/15621564_2.jpg']",15621564,"{'mean': 197.4269587706147, 'mode_red': 239, 'mode_green': 237, 'mode_blue': 239}"
data/uob_image_set/15621564/15621564_0.jpg,"['data/uob_image_set/15621564/15621564_3.jpg', 'data/uob_image_set/15621564/15621564_4.jpg', 'data/uob_image_set/15621564/15621564_1.jpg', 'data/uob_image_set/15621564/15621564_2.jpg']",15621564,"{'mean': 201.98667566216892, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15621564/15621564_1.jpg,"['data/uob_image_set/15621564/15621564_3.jpg', 'data/uob_image_set/15621564/15621564_0.jpg', 'data/uob_image_set/15621564/15621564_4.jpg', 'data/uob_image_set/15621564/15621564_2.jpg']",15621564,"{'mean': 195.32706821589204, 'mode_red': 236, 'mode_green': 234, 'mode_blue': 239}"
data/uob_image_set/15621564/15621564_2.jpg,"['data/uob_image_set/15621564/15621564_3.jpg', 'data/uob_image_set/15621564/15621564_0.jpg', 'data/uob_image_set/15621564/15621564_4.jpg', 'data/uob_image_set/15621564/15621564_1.jpg']",15621564,"{'mean': 200.7334175412294, 'mode_red': 238, 'mode_green': 246, 'mode_blue': 249}"
data/uob_image_set/15621564/15621564_4.jpg,"['data/uob_image_set/15621564/15621564_3.jpg', 'data/uob_image_set/15621564/15621564_0.jpg', 'data/uob_image_set/15621564/15621564_1.jpg', 'data/uob_image_set/15621564/15621564_2.jpg']",15621564,"{'mean': 108.6188268365817, 'mode_red': 243, 'mode_green': 81, 'mode_blue': 205}"
data/uob_image_set/15533357/15533357_1.jpg,"['data/uob_image_set/15533357/15533357_2.jpg', 'data/uob_image_set/15533357/15533357_3.jpg', 'data/uob_image_set/15533357/15533357_0.jpg']",15533357,"{'mean': 227.24169940029984, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15533357/15533357_0.jpg,"['data/uob_image_set/15533357/15533357_1.jpg', 'data/uob_image_set/15533357/15533357_2.jpg', 'data/uob_image_set/15533357/15533357_3.jpg']",15533357,"{'mean': 227.82861344327836, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15533357/15533357_2.jpg,"['data/uob_image_set/15533357/15533357_1.jpg', 'data/uob_image_set/15533357/15533357_3.jpg', 'data/uob_image_set/15533357/15533357_0.jpg']",15533357,"{'mean': 224.58236731634182, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15533357/15533357_3.jpg,"['data/uob_image_set/15533357/15533357_1.jpg', 'data/uob_image_set/15533357/15533357_2.jpg', 'data/uob_image_set/15533357/15533357_0.jpg']",15533357,"{'mean': 217.3769427786107, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14133851/14133851_1.jpg,"['data/uob_image_set/14133851/14133851_4.jpg', 'data/uob_image_set/14133851/14133851_2.jpg', 'data/uob_image_set/14133851/14133851_0.jpg', 'data/uob_image_set/14133851/14133851_3.jpg']",14133851,"{'mean': 195.1874287856072, 'mode_red': 242, 'mode_green': 241, 'mode_blue': 234}"
data/uob_image_set/14133851/14133851_2.jpg,"['data/uob_image_set/14133851/14133851_4.jpg', 'data/uob_image_set/14133851/14133851_1.jpg', 'data/uob_image_set/14133851/14133851_0.jpg', 'data/uob_image_set/14133851/14133851_3.jpg']",14133851,"{'mean': 203.32936531734134, 'mode_red': 242, 'mode_green': 241, 'mode_blue': 236}"
data/uob_image_set/14133851/14133851_3.jpg,"['data/uob_image_set/14133851/14133851_4.jpg', 'data/uob_image_set/14133851/14133851_1.jpg', 'data/uob_image_set/14133851/14133851_2.jpg', 'data/uob_image_set/14133851/14133851_0.jpg']",14133851,"{'mean': 199.87757121439282, 'mode_red': 242, 'mode_green': 241, 'mode_blue': 239}"
data/uob_image_set/14133851/14133851_4.jpg,"['data/uob_image_set/14133851/14133851_1.jpg', 'data/uob_image_set/14133851/14133851_2.jpg', 'data/uob_image_set/14133851/14133851_0.jpg', 'data/uob_image_set/14133851/14133851_3.jpg']",14133851,"{'mean': 129.35955747126437, 'mode_red': 0, 'mode_green': 1, 'mode_blue': 0}"
data/uob_image_set/14133851/14133851_0.jpg,"['data/uob_image_set/14133851/14133851_4.jpg', 'data/uob_image_set/14133851/14133851_1.jpg', 'data/uob_image_set/14133851/14133851_2.jpg', 'data/uob_image_set/14133851/14133851_3.jpg']",14133851,"{'mean': 170.03497426286856, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15717347/15717347_4.jpg,"['data/uob_image_set/15717347/15717347_0.jpg', 'data/uob_image_set/15717347/15717347_1.jpg', 'data/uob_image_set/15717347/15717347_2.jpg', 'data/uob_image_set/15717347/15717347_3.jpg']",15717347,"{'mean': 47.0543335832084, 'mode_red': 0, 'mode_green': 23, 'mode_blue': 30}"
data/uob_image_set/15717347/15717347_1.jpg,"['data/uob_image_set/15717347/15717347_4.jpg', 'data/uob_image_set/15717347/15717347_0.jpg', 'data/uob_image_set/15717347/15717347_2.jpg', 'data/uob_image_set/15717347/15717347_3.jpg']",15717347,"{'mean': 190.7859167916042, 'mode_red': 236, 'mode_green': 235, 'mode_blue': 233}"
