image_path,similar_images,label
data/uob_image_set/15118110/15118110_1.jpg,"['data/uob_image_set/15118110/15118110_2.jpg', 'data/uob_image_set/15118110/15118110_3.jpg', 'data/uob_image_set/15118110/15118110_0.jpg']",15118110
data/uob_image_set/16356479/16356479_0.jpg,"['data/uob_image_set/16356479/16356479_1.jpg', 'data/uob_image_set/16356479/16356479_3.jpg', 'data/uob_image_set/16356479/16356479_4.jpg', 'data/uob_image_set/16356479/16356479_2.jpg']",16356479
data/uob_image_set/16356479/16356479_2.jpg,"['data/uob_image_set/16356479/16356479_1.jpg', 'data/uob_image_set/16356479/16356479_0.jpg', 'data/uob_image_set/16356479/16356479_3.jpg', 'data/uob_image_set/16356479/16356479_4.jpg']",16356479
data/uob_image_set/16356479/16356479_3.jpg,"['data/uob_image_set/16356479/16356479_1.jpg', 'data/uob_image_set/16356479/16356479_0.jpg', 'data/uob_image_set/16356479/16356479_2.jpg', 'data/uob_image_set/16356479/16356479_4.jpg']",16356479
data/uob_image_set/16356479/16356479_4.jpg,"['data/uob_image_set/16356479/16356479_1.jpg', 'data/uob_image_set/16356479/16356479_0.jpg', 'data/uob_image_set/16356479/16356479_3.jpg', 'data/uob_image_set/16356479/16356479_2.jpg']",16356479
data/uob_image_set/16356479/16356479_1.jpg,"['data/uob_image_set/16356479/16356479_0.jpg', 'data/uob_image_set/16356479/16356479_3.jpg', 'data/uob_image_set/16356479/16356479_4.jpg', 'data/uob_image_set/16356479/16356479_2.jpg']",16356479
data/uob_image_set/16005294/16005294_1.jpg,"['data/uob_image_set/16005294/16005294_3.jpg', 'data/uob_image_set/16005294/16005294_4.jpg', 'data/uob_image_set/16005294/16005294_2.jpg', 'data/uob_image_set/16005294/16005294_0.jpg']",16005294
data/uob_image_set/16005294/16005294_4.jpg,"['data/uob_image_set/16005294/16005294_1.jpg', 'data/uob_image_set/16005294/16005294_3.jpg', 'data/uob_image_set/16005294/16005294_2.jpg', 'data/uob_image_set/16005294/16005294_0.jpg']",16005294
data/uob_image_set/16005294/16005294_3.jpg,"['data/uob_image_set/16005294/16005294_1.jpg', 'data/uob_image_set/16005294/16005294_0.jpg', 'data/uob_image_set/16005294/16005294_4.jpg', 'data/uob_image_set/16005294/16005294_2.jpg']",16005294
data/uob_image_set/16005294/16005294_2.jpg,"['data/uob_image_set/16005294/16005294_1.jpg', 'data/uob_image_set/16005294/16005294_3.jpg', 'data/uob_image_set/16005294/16005294_4.jpg', 'data/uob_image_set/16005294/16005294_0.jpg']",16005294
data/uob_image_set/16005294/16005294_0.jpg,"['data/uob_image_set/16005294/16005294_1.jpg', 'data/uob_image_set/16005294/16005294_3.jpg', 'data/uob_image_set/16005294/16005294_4.jpg', 'data/uob_image_set/16005294/16005294_2.jpg']",16005294
data/uob_image_set/15363150/15363150_0.jpg,"['data/uob_image_set/15363150/15363150_3.jpg', 'data/uob_image_set/15363150/15363150_1.jpg', 'data/uob_image_set/15363150/15363150_2.jpg', 'data/uob_image_set/15363150/15363150_4.jpg']",15363150
data/uob_image_set/15363150/15363150_1.jpg,"['data/uob_image_set/15363150/15363150_3.jpg', 'data/uob_image_set/15363150/15363150_2.jpg', 'data/uob_image_set/15363150/15363150_0.jpg', 'data/uob_image_set/15363150/15363150_4.jpg']",15363150
data/uob_image_set/15363150/15363150_2.jpg,"['data/uob_image_set/15363150/15363150_3.jpg', 'data/uob_image_set/15363150/15363150_1.jpg', 'data/uob_image_set/15363150/15363150_0.jpg', 'data/uob_image_set/15363150/15363150_4.jpg']",15363150
data/uob_image_set/15363150/15363150_3.jpg,"['data/uob_image_set/15363150/15363150_1.jpg', 'data/uob_image_set/15363150/15363150_2.jpg', 'data/uob_image_set/15363150/15363150_0.jpg', 'data/uob_image_set/15363150/15363150_4.jpg']",15363150
data/uob_image_set/15363150/15363150_4.jpg,"['data/uob_image_set/15363150/15363150_3.jpg', 'data/uob_image_set/15363150/15363150_1.jpg', 'data/uob_image_set/15363150/15363150_0.jpg', 'data/uob_image_set/15363150/15363150_2.jpg']",15363150
data/uob_image_set/14033634/14033634_3.jpg,"['data/uob_image_set/14033634/14033634_0.jpg', 'data/uob_image_set/14033634/14033634_1.jpg', 'data/uob_image_set/14033634/14033634_2.jpg']",14033634
data/uob_image_set/14033634/14033634_2.jpg,"['data/uob_image_set/14033634/14033634_3.jpg', 'data/uob_image_set/14033634/14033634_0.jpg', 'data/uob_image_set/14033634/14033634_1.jpg']",14033634
data/uob_image_set/14033634/14033634_1.jpg,"['data/uob_image_set/14033634/14033634_3.jpg', 'data/uob_image_set/14033634/14033634_0.jpg', 'data/uob_image_set/14033634/14033634_2.jpg']",14033634
data/uob_image_set/14033634/14033634_0.jpg,"['data/uob_image_set/14033634/14033634_3.jpg', 'data/uob_image_set/14033634/14033634_1.jpg', 'data/uob_image_set/14033634/14033634_2.jpg']",14033634
data/uob_image_set/15425575/15425575_2.jpg,"['data/uob_image_set/15425575/15425575_1.jpg', 'data/uob_image_set/15425575/15425575_3.jpg', 'data/uob_image_set/15425575/15425575_0.jpg']",15425575
data/uob_image_set/15425575/15425575_0.jpg,"['data/uob_image_set/15425575/15425575_1.jpg', 'data/uob_image_set/15425575/15425575_3.jpg', 'data/uob_image_set/15425575/15425575_2.jpg']",15425575
data/uob_image_set/15425575/15425575_3.jpg,"['data/uob_image_set/15425575/15425575_1.jpg', 'data/uob_image_set/15425575/15425575_2.jpg', 'data/uob_image_set/15425575/15425575_0.jpg']",15425575
data/uob_image_set/15425575/15425575_1.jpg,"['data/uob_image_set/15425575/15425575_3.jpg', 'data/uob_image_set/15425575/15425575_2.jpg', 'data/uob_image_set/15425575/15425575_0.jpg']",15425575
data/uob_image_set/15867901/15867901_1.jpg,"['data/uob_image_set/15867901/15867901_4.jpg', 'data/uob_image_set/15867901/15867901_3.jpg', 'data/uob_image_set/15867901/15867901_2.jpg', 'data/uob_image_set/15867901/15867901_0.jpg']",15867901
data/uob_image_set/15867901/15867901_3.jpg,"['data/uob_image_set/15867901/15867901_4.jpg', 'data/uob_image_set/15867901/15867901_2.jpg', 'data/uob_image_set/15867901/15867901_0.jpg', 'data/uob_image_set/15867901/15867901_1.jpg']",15867901
data/uob_image_set/15867901/15867901_2.jpg,"['data/uob_image_set/15867901/15867901_4.jpg', 'data/uob_image_set/15867901/15867901_3.jpg', 'data/uob_image_set/15867901/15867901_0.jpg', 'data/uob_image_set/15867901/15867901_1.jpg']",15867901
data/uob_image_set/15867901/15867901_4.jpg,"['data/uob_image_set/15867901/15867901_3.jpg', 'data/uob_image_set/15867901/15867901_2.jpg', 'data/uob_image_set/15867901/15867901_0.jpg', 'data/uob_image_set/15867901/15867901_1.jpg']",15867901
data/uob_image_set/15867901/15867901_0.jpg,"['data/uob_image_set/15867901/15867901_4.jpg', 'data/uob_image_set/15867901/15867901_3.jpg', 'data/uob_image_set/15867901/15867901_2.jpg', 'data/uob_image_set/15867901/15867901_1.jpg']",15867901
data/uob_image_set/14428460/14428460_2.jpg,"['data/uob_image_set/14428460/14428460_0.jpg', 'data/uob_image_set/14428460/14428460_3.jpg', 'data/uob_image_set/14428460/14428460_1.jpg']",14428460
data/uob_image_set/14428460/14428460_1.jpg,"['data/uob_image_set/14428460/14428460_2.jpg', 'data/uob_image_set/14428460/14428460_0.jpg', 'data/uob_image_set/14428460/14428460_3.jpg']",14428460
data/uob_image_set/14428460/14428460_3.jpg,"['data/uob_image_set/14428460/14428460_2.jpg', 'data/uob_image_set/14428460/14428460_0.jpg', 'data/uob_image_set/14428460/14428460_1.jpg']",14428460
data/uob_image_set/14428460/14428460_0.jpg,"['data/uob_image_set/14428460/14428460_2.jpg', 'data/uob_image_set/14428460/14428460_3.jpg', 'data/uob_image_set/14428460/14428460_1.jpg']",14428460
data/uob_image_set/15411930/15411930_2.jpg,"['data/uob_image_set/15411930/15411930_0.jpg', 'data/uob_image_set/15411930/15411930_1.jpg']",15411930
data/uob_image_set/15411930/15411930_1.jpg,"['data/uob_image_set/15411930/15411930_2.jpg', 'data/uob_image_set/15411930/15411930_0.jpg']",15411930
data/uob_image_set/15411930/15411930_0.jpg,"['data/uob_image_set/15411930/15411930_2.jpg', 'data/uob_image_set/15411930/15411930_1.jpg']",15411930
data/uob_image_set/15336864/15336864_1.jpg,"['data/uob_image_set/15336864/15336864_4.jpg', 'data/uob_image_set/15336864/15336864_3.jpg', 'data/uob_image_set/15336864/15336864_0.jpg', 'data/uob_image_set/15336864/15336864_2.jpg']",15336864
data/uob_image_set/15336864/15336864_4.jpg,"['data/uob_image_set/15336864/15336864_3.jpg', 'data/uob_image_set/15336864/15336864_1.jpg', 'data/uob_image_set/15336864/15336864_0.jpg', 'data/uob_image_set/15336864/15336864_2.jpg']",15336864
data/uob_image_set/15336864/15336864_2.jpg,"['data/uob_image_set/15336864/15336864_4.jpg', 'data/uob_image_set/15336864/15336864_1.jpg', 'data/uob_image_set/15336864/15336864_3.jpg', 'data/uob_image_set/15336864/15336864_0.jpg']",15336864
data/uob_image_set/15336864/15336864_0.jpg,"['data/uob_image_set/15336864/15336864_4.jpg', 'data/uob_image_set/15336864/15336864_1.jpg', 'data/uob_image_set/15336864/15336864_3.jpg', 'data/uob_image_set/15336864/15336864_2.jpg']",15336864
data/uob_image_set/15336864/15336864_3.jpg,"['data/uob_image_set/15336864/15336864_4.jpg', 'data/uob_image_set/15336864/15336864_1.jpg', 'data/uob_image_set/15336864/15336864_0.jpg', 'data/uob_image_set/15336864/15336864_2.jpg']",15336864
data/uob_image_set/15568517/15568517_0.jpg,"['data/uob_image_set/15568517/15568517_3.jpg', 'data/uob_image_set/15568517/15568517_2.jpg', 'data/uob_image_set/15568517/15568517_1.jpg', 'data/uob_image_set/15568517/15568517_4.jpg']",15568517
data/uob_image_set/15568517/15568517_2.jpg,"['data/uob_image_set/15568517/15568517_3.jpg', 'data/uob_image_set/15568517/15568517_0.jpg', 'data/uob_image_set/15568517/15568517_1.jpg', 'data/uob_image_set/15568517/15568517_4.jpg']",15568517
data/uob_image_set/15568517/15568517_1.jpg,"['data/uob_image_set/15568517/15568517_3.jpg', 'data/uob_image_set/15568517/15568517_2.jpg', 'data/uob_image_set/15568517/15568517_0.jpg', 'data/uob_image_set/15568517/15568517_4.jpg']",15568517
data/uob_image_set/15568517/15568517_3.jpg,"['data/uob_image_set/15568517/15568517_2.jpg', 'data/uob_image_set/15568517/15568517_0.jpg', 'data/uob_image_set/15568517/15568517_1.jpg', 'data/uob_image_set/15568517/15568517_4.jpg']",15568517
data/uob_image_set/15568517/15568517_4.jpg,"['data/uob_image_set/15568517/15568517_3.jpg', 'data/uob_image_set/15568517/15568517_2.jpg', 'data/uob_image_set/15568517/15568517_0.jpg', 'data/uob_image_set/15568517/15568517_1.jpg']",15568517
data/uob_image_set/13888352/13888352_1.jpg,"['data/uob_image_set/13888352/13888352_2.jpg', 'data/uob_image_set/13888352/13888352_4.jpg', 'data/uob_image_set/13888352/13888352_3.jpg', 'data/uob_image_set/13888352/13888352_0.jpg']",13888352
data/uob_image_set/13888352/13888352_4.jpg,"['data/uob_image_set/13888352/13888352_2.jpg', 'data/uob_image_set/13888352/13888352_1.jpg', 'data/uob_image_set/13888352/13888352_0.jpg', 'data/uob_image_set/13888352/13888352_3.jpg']",13888352
data/uob_image_set/13888352/13888352_2.jpg,"['data/uob_image_set/13888352/13888352_4.jpg', 'data/uob_image_set/13888352/13888352_1.jpg', 'data/uob_image_set/13888352/13888352_0.jpg', 'data/uob_image_set/13888352/13888352_3.jpg']",13888352
data/uob_image_set/13888352/13888352_3.jpg,"['data/uob_image_set/13888352/13888352_2.jpg', 'data/uob_image_set/13888352/13888352_4.jpg', 'data/uob_image_set/13888352/13888352_1.jpg', 'data/uob_image_set/13888352/13888352_0.jpg']",13888352
data/uob_image_set/13888352/13888352_0.jpg,"['data/uob_image_set/13888352/13888352_2.jpg', 'data/uob_image_set/13888352/13888352_4.jpg', 'data/uob_image_set/13888352/13888352_3.jpg', 'data/uob_image_set/13888352/13888352_1.jpg']",13888352
data/uob_image_set/14833471/14833471_4.jpg,"['data/uob_image_set/14833471/14833471_3.jpg', 'data/uob_image_set/14833471/14833471_1.jpg', 'data/uob_image_set/14833471/14833471_0.jpg', 'data/uob_image_set/14833471/14833471_2.jpg']",14833471
data/uob_image_set/14833471/14833471_0.jpg,"['data/uob_image_set/14833471/14833471_3.jpg', 'data/uob_image_set/14833471/14833471_1.jpg', 'data/uob_image_set/14833471/14833471_2.jpg', 'data/uob_image_set/14833471/14833471_4.jpg']",14833471
data/uob_image_set/14833471/14833471_3.jpg,"['data/uob_image_set/14833471/14833471_1.jpg', 'data/uob_image_set/14833471/14833471_0.jpg', 'data/uob_image_set/14833471/14833471_2.jpg', 'data/uob_image_set/14833471/14833471_4.jpg']",14833471
data/uob_image_set/14833471/14833471_1.jpg,"['data/uob_image_set/14833471/14833471_3.jpg', 'data/uob_image_set/14833471/14833471_0.jpg', 'data/uob_image_set/14833471/14833471_2.jpg', 'data/uob_image_set/14833471/14833471_4.jpg']",14833471
data/uob_image_set/14833471/14833471_2.jpg,"['data/uob_image_set/14833471/14833471_3.jpg', 'data/uob_image_set/14833471/14833471_1.jpg', 'data/uob_image_set/14833471/14833471_0.jpg', 'data/uob_image_set/14833471/14833471_4.jpg']",14833471
data/uob_image_set/15174252/15174252_3.jpg,"['data/uob_image_set/15174252/15174252_4.jpg', 'data/uob_image_set/15174252/15174252_1.jpg', 'data/uob_image_set/15174252/15174252_2.jpg', 'data/uob_image_set/15174252/15174252_0.jpg']",15174252
data/uob_image_set/15174252/15174252_0.jpg,"['data/uob_image_set/15174252/15174252_4.jpg', 'data/uob_image_set/15174252/15174252_1.jpg', 'data/uob_image_set/15174252/15174252_3.jpg', 'data/uob_image_set/15174252/15174252_2.jpg']",15174252
data/uob_image_set/15174252/15174252_2.jpg,"['data/uob_image_set/15174252/15174252_4.jpg', 'data/uob_image_set/15174252/15174252_1.jpg', 'data/uob_image_set/15174252/15174252_3.jpg', 'data/uob_image_set/15174252/15174252_0.jpg']",15174252
data/uob_image_set/15174252/15174252_4.jpg,"['data/uob_image_set/15174252/15174252_1.jpg', 'data/uob_image_set/15174252/15174252_3.jpg', 'data/uob_image_set/15174252/15174252_2.jpg', 'data/uob_image_set/15174252/15174252_0.jpg']",15174252
data/uob_image_set/15174252/15174252_1.jpg,"['data/uob_image_set/15174252/15174252_4.jpg', 'data/uob_image_set/15174252/15174252_3.jpg', 'data/uob_image_set/15174252/15174252_2.jpg', 'data/uob_image_set/15174252/15174252_0.jpg']",15174252
data/uob_image_set/14193146/14193146_1.jpg,"['data/uob_image_set/14193146/14193146_2.jpg', 'data/uob_image_set/14193146/14193146_0.jpg']",14193146
data/uob_image_set/14193146/14193146_2.jpg,"['data/uob_image_set/14193146/14193146_1.jpg', 'data/uob_image_set/14193146/14193146_0.jpg']",14193146
data/uob_image_set/14193146/14193146_0.jpg,"['data/uob_image_set/14193146/14193146_2.jpg', 'data/uob_image_set/14193146/14193146_1.jpg']",14193146
data/uob_image_set/15516086/15516086_0.jpg,"['data/uob_image_set/15516086/15516086_2.jpg', 'data/uob_image_set/15516086/15516086_3.jpg', 'data/uob_image_set/15516086/15516086_1.jpg', 'data/uob_image_set/15516086/15516086_4.jpg']",15516086
data/uob_image_set/15516086/15516086_2.jpg,"['data/uob_image_set/15516086/15516086_3.jpg', 'data/uob_image_set/15516086/15516086_0.jpg', 'data/uob_image_set/15516086/15516086_1.jpg', 'data/uob_image_set/15516086/15516086_4.jpg']",15516086
data/uob_image_set/15516086/15516086_1.jpg,"['data/uob_image_set/15516086/15516086_2.jpg', 'data/uob_image_set/15516086/15516086_3.jpg', 'data/uob_image_set/15516086/15516086_0.jpg', 'data/uob_image_set/15516086/15516086_4.jpg']",15516086
data/uob_image_set/15516086/15516086_3.jpg,"['data/uob_image_set/15516086/15516086_2.jpg', 'data/uob_image_set/15516086/15516086_0.jpg', 'data/uob_image_set/15516086/15516086_1.jpg', 'data/uob_image_set/15516086/15516086_4.jpg']",15516086
data/uob_image_set/15516086/15516086_4.jpg,"['data/uob_image_set/15516086/15516086_3.jpg', 'data/uob_image_set/15516086/15516086_0.jpg', 'data/uob_image_set/15516086/15516086_1.jpg', 'data/uob_image_set/15516086/15516086_2.jpg']",15516086
data/uob_image_set/16357346/16357346_3.jpg,"['data/uob_image_set/16357346/16357346_1.jpg', 'data/uob_image_set/16357346/16357346_0.jpg', 'data/uob_image_set/16357346/16357346_2.jpg', 'data/uob_image_set/16357346/16357346_4.jpg']",16357346
data/uob_image_set/16357346/16357346_0.jpg,"['data/uob_image_set/16357346/16357346_3.jpg', 'data/uob_image_set/16357346/16357346_1.jpg', 'data/uob_image_set/16357346/16357346_4.jpg', 'data/uob_image_set/16357346/16357346_2.jpg']",16357346
data/uob_image_set/16357346/16357346_4.jpg,"['data/uob_image_set/16357346/16357346_3.jpg', 'data/uob_image_set/16357346/16357346_1.jpg', 'data/uob_image_set/16357346/16357346_0.jpg', 'data/uob_image_set/16357346/16357346_2.jpg']",16357346
data/uob_image_set/16357346/16357346_2.jpg,"['data/uob_image_set/16357346/16357346_3.jpg', 'data/uob_image_set/16357346/16357346_1.jpg', 'data/uob_image_set/16357346/16357346_0.jpg', 'data/uob_image_set/16357346/16357346_4.jpg']",16357346
data/uob_image_set/16357346/16357346_1.jpg,"['data/uob_image_set/16357346/16357346_3.jpg', 'data/uob_image_set/16357346/16357346_0.jpg', 'data/uob_image_set/16357346/16357346_2.jpg', 'data/uob_image_set/16357346/16357346_4.jpg']",16357346
data/uob_image_set/11233998/11233998_0.jpg,"['data/uob_image_set/11233998/11233998_3.jpg', 'data/uob_image_set/11233998/11233998_2.jpg', 'data/uob_image_set/11233998/11233998_1.jpg']",11233998
data/uob_image_set/11233998/11233998_2.jpg,"['data/uob_image_set/11233998/11233998_0.jpg', 'data/uob_image_set/11233998/11233998_3.jpg', 'data/uob_image_set/11233998/11233998_1.jpg']",11233998
data/uob_image_set/11233998/11233998_3.jpg,"['data/uob_image_set/11233998/11233998_0.jpg', 'data/uob_image_set/11233998/11233998_2.jpg', 'data/uob_image_set/11233998/11233998_1.jpg']",11233998
data/uob_image_set/11233998/11233998_1.jpg,"['data/uob_image_set/11233998/11233998_3.jpg', 'data/uob_image_set/11233998/11233998_2.jpg', 'data/uob_image_set/11233998/11233998_0.jpg']",11233998
data/uob_image_set/15515213/15515213_1.jpg,"['data/uob_image_set/15515213/15515213_2.jpg', 'data/uob_image_set/15515213/15515213_0.jpg', 'data/uob_image_set/15515213/15515213_4.jpg', 'data/uob_image_set/15515213/15515213_3.jpg']",15515213
data/uob_image_set/15515213/15515213_2.jpg,"['data/uob_image_set/15515213/15515213_1.jpg', 'data/uob_image_set/15515213/15515213_0.jpg', 'data/uob_image_set/15515213/15515213_4.jpg', 'data/uob_image_set/15515213/15515213_3.jpg']",15515213
data/uob_image_set/15515213/15515213_3.jpg,"['data/uob_image_set/15515213/15515213_1.jpg', 'data/uob_image_set/15515213/15515213_2.jpg', 'data/uob_image_set/15515213/15515213_0.jpg', 'data/uob_image_set/15515213/15515213_4.jpg']",15515213
data/uob_image_set/15515213/15515213_0.jpg,"['data/uob_image_set/15515213/15515213_1.jpg', 'data/uob_image_set/15515213/15515213_2.jpg', 'data/uob_image_set/15515213/15515213_3.jpg', 'data/uob_image_set/15515213/15515213_4.jpg']",15515213
data/uob_image_set/15515213/15515213_4.jpg,"['data/uob_image_set/15515213/15515213_1.jpg', 'data/uob_image_set/15515213/15515213_2.jpg', 'data/uob_image_set/15515213/15515213_0.jpg', 'data/uob_image_set/15515213/15515213_3.jpg']",15515213
data/uob_image_set/15883008/15883008_0.jpg,"['data/uob_image_set/15883008/15883008_2.jpg', 'data/uob_image_set/15883008/15883008_1.jpg', 'data/uob_image_set/15883008/15883008_3.jpg', 'data/uob_image_set/15883008/15883008_4.jpg']",15883008
data/uob_image_set/15883008/15883008_4.jpg,"['data/uob_image_set/15883008/15883008_2.jpg', 'data/uob_image_set/15883008/15883008_1.jpg', 'data/uob_image_set/15883008/15883008_3.jpg', 'data/uob_image_set/15883008/15883008_0.jpg']",15883008
data/uob_image_set/15883008/15883008_3.jpg,"['data/uob_image_set/15883008/15883008_2.jpg', 'data/uob_image_set/15883008/15883008_1.jpg', 'data/uob_image_set/15883008/15883008_4.jpg', 'data/uob_image_set/15883008/15883008_0.jpg']",15883008
data/uob_image_set/15883008/15883008_1.jpg,"['data/uob_image_set/15883008/15883008_2.jpg', 'data/uob_image_set/15883008/15883008_3.jpg', 'data/uob_image_set/15883008/15883008_4.jpg', 'data/uob_image_set/15883008/15883008_0.jpg']",15883008
data/uob_image_set/15883008/15883008_2.jpg,"['data/uob_image_set/15883008/15883008_1.jpg', 'data/uob_image_set/15883008/15883008_3.jpg', 'data/uob_image_set/15883008/15883008_4.jpg', 'data/uob_image_set/15883008/15883008_0.jpg']",15883008
data/uob_image_set/13896917/13896917_2.jpg,"['data/uob_image_set/13896917/13896917_3.jpg', 'data/uob_image_set/13896917/13896917_1.jpg', 'data/uob_image_set/13896917/13896917_4.jpg', 'data/uob_image_set/13896917/13896917_0.jpg']",13896917
data/uob_image_set/13896917/13896917_4.jpg,"['data/uob_image_set/13896917/13896917_3.jpg', 'data/uob_image_set/13896917/13896917_2.jpg', 'data/uob_image_set/13896917/13896917_1.jpg', 'data/uob_image_set/13896917/13896917_0.jpg']",13896917
data/uob_image_set/13896917/13896917_1.jpg,"['data/uob_image_set/13896917/13896917_3.jpg', 'data/uob_image_set/13896917/13896917_2.jpg', 'data/uob_image_set/13896917/13896917_4.jpg', 'data/uob_image_set/13896917/13896917_0.jpg']",13896917
data/uob_image_set/13896917/13896917_0.jpg,"['data/uob_image_set/13896917/13896917_3.jpg', 'data/uob_image_set/13896917/13896917_2.jpg', 'data/uob_image_set/13896917/13896917_1.jpg', 'data/uob_image_set/13896917/13896917_4.jpg']",13896917
data/uob_image_set/13896917/13896917_3.jpg,"['data/uob_image_set/13896917/13896917_2.jpg', 'data/uob_image_set/13896917/13896917_1.jpg', 'data/uob_image_set/13896917/13896917_4.jpg', 'data/uob_image_set/13896917/13896917_0.jpg']",13896917
data/uob_image_set/16094667/16094667_3.jpg,"['data/uob_image_set/16094667/16094667_4.jpg', 'data/uob_image_set/16094667/16094667_1.jpg', 'data/uob_image_set/16094667/16094667_2.jpg', 'data/uob_image_set/16094667/16094667_0.jpg']",16094667
data/uob_image_set/16094667/16094667_0.jpg,"['data/uob_image_set/16094667/16094667_4.jpg', 'data/uob_image_set/16094667/16094667_3.jpg', 'data/uob_image_set/16094667/16094667_1.jpg', 'data/uob_image_set/16094667/16094667_2.jpg']",16094667
data/uob_image_set/16094667/16094667_1.jpg,"['data/uob_image_set/16094667/16094667_4.jpg', 'data/uob_image_set/16094667/16094667_3.jpg', 'data/uob_image_set/16094667/16094667_2.jpg', 'data/uob_image_set/16094667/16094667_0.jpg']",16094667
data/uob_image_set/16094667/16094667_4.jpg,"['data/uob_image_set/16094667/16094667_3.jpg', 'data/uob_image_set/16094667/16094667_1.jpg', 'data/uob_image_set/16094667/16094667_2.jpg', 'data/uob_image_set/16094667/16094667_0.jpg']",16094667
data/uob_image_set/16094667/16094667_2.jpg,"['data/uob_image_set/16094667/16094667_3.jpg', 'data/uob_image_set/16094667/16094667_1.jpg', 'data/uob_image_set/16094667/16094667_4.jpg', 'data/uob_image_set/16094667/16094667_0.jpg']",16094667
data/uob_image_set/15916806/15916806_4.jpg,"['data/uob_image_set/15916806/15916806_1.jpg', 'data/uob_image_set/15916806/15916806_2.jpg', 'data/uob_image_set/15916806/15916806_0.jpg', 'data/uob_image_set/15916806/15916806_3.jpg']",15916806
data/uob_image_set/15916806/15916806_3.jpg,"['data/uob_image_set/15916806/15916806_1.jpg', 'data/uob_image_set/15916806/15916806_4.jpg', 'data/uob_image_set/15916806/15916806_2.jpg', 'data/uob_image_set/15916806/15916806_0.jpg']",15916806
data/uob_image_set/15916806/15916806_2.jpg,"['data/uob_image_set/15916806/15916806_1.jpg', 'data/uob_image_set/15916806/15916806_4.jpg', 'data/uob_image_set/15916806/15916806_0.jpg', 'data/uob_image_set/15916806/15916806_3.jpg']",15916806
data/uob_image_set/15916806/15916806_0.jpg,"['data/uob_image_set/15916806/15916806_1.jpg', 'data/uob_image_set/15916806/15916806_4.jpg', 'data/uob_image_set/15916806/15916806_2.jpg', 'data/uob_image_set/15916806/15916806_3.jpg']",15916806
data/uob_image_set/15916806/15916806_1.jpg,"['data/uob_image_set/15916806/15916806_4.jpg', 'data/uob_image_set/15916806/15916806_2.jpg', 'data/uob_image_set/15916806/15916806_0.jpg', 'data/uob_image_set/15916806/15916806_3.jpg']",15916806
data/uob_image_set/15388249/15388249_3.jpg,"['data/uob_image_set/15388249/15388249_0.jpg', 'data/uob_image_set/15388249/15388249_1.jpg', 'data/uob_image_set/15388249/15388249_2.jpg']",15388249
data/uob_image_set/15388249/15388249_0.jpg,"['data/uob_image_set/15388249/15388249_3.jpg', 'data/uob_image_set/15388249/15388249_1.jpg', 'data/uob_image_set/15388249/15388249_2.jpg']",15388249
data/uob_image_set/15388249/15388249_2.jpg,"['data/uob_image_set/15388249/15388249_0.jpg', 'data/uob_image_set/15388249/15388249_3.jpg', 'data/uob_image_set/15388249/15388249_1.jpg']",15388249
data/uob_image_set/15388249/15388249_1.jpg,"['data/uob_image_set/15388249/15388249_0.jpg', 'data/uob_image_set/15388249/15388249_3.jpg', 'data/uob_image_set/15388249/15388249_2.jpg']",15388249
data/uob_image_set/16189257/16189257_1.jpg,"['data/uob_image_set/16189257/16189257_0.jpg', 'data/uob_image_set/16189257/16189257_4.jpg', 'data/uob_image_set/16189257/16189257_2.jpg', 'data/uob_image_set/16189257/16189257_3.jpg']",16189257
data/uob_image_set/16189257/16189257_0.jpg,"['data/uob_image_set/16189257/16189257_1.jpg', 'data/uob_image_set/16189257/16189257_4.jpg', 'data/uob_image_set/16189257/16189257_2.jpg', 'data/uob_image_set/16189257/16189257_3.jpg']",16189257
data/uob_image_set/16189257/16189257_2.jpg,"['data/uob_image_set/16189257/16189257_0.jpg', 'data/uob_image_set/16189257/16189257_1.jpg', 'data/uob_image_set/16189257/16189257_4.jpg', 'data/uob_image_set/16189257/16189257_3.jpg']",16189257
data/uob_image_set/16189257/16189257_4.jpg,"['data/uob_image_set/16189257/16189257_0.jpg', 'data/uob_image_set/16189257/16189257_1.jpg', 'data/uob_image_set/16189257/16189257_2.jpg', 'data/uob_image_set/16189257/16189257_3.jpg']",16189257
data/uob_image_set/16189257/16189257_3.jpg,"['data/uob_image_set/16189257/16189257_0.jpg', 'data/uob_image_set/16189257/16189257_1.jpg', 'data/uob_image_set/16189257/16189257_4.jpg', 'data/uob_image_set/16189257/16189257_2.jpg']",16189257
data/uob_image_set/16013076/16013076_1.jpg,"['data/uob_image_set/16013076/16013076_4.jpg', 'data/uob_image_set/16013076/16013076_2.jpg', 'data/uob_image_set/16013076/16013076_0.jpg', 'data/uob_image_set/16013076/16013076_3.jpg']",16013076
data/uob_image_set/16013076/16013076_2.jpg,"['data/uob_image_set/16013076/16013076_4.jpg', 'data/uob_image_set/16013076/16013076_1.jpg', 'data/uob_image_set/16013076/16013076_3.jpg', 'data/uob_image_set/16013076/16013076_0.jpg']",16013076
data/uob_image_set/16013076/16013076_0.jpg,"['data/uob_image_set/16013076/16013076_4.jpg', 'data/uob_image_set/16013076/16013076_2.jpg', 'data/uob_image_set/16013076/16013076_1.jpg', 'data/uob_image_set/16013076/16013076_3.jpg']",16013076
